target_id	length	eff_length	est_counts	tpm
AAC73951	729	630	245	24.1034
AAC73952	516	417	199	29.5781
AAC73953	324	225	278	76.5799
AAC73954	831	732	561	47.5012
AAC73955	1014	915	514	34.8173
AAC73956	1431	1332	420	19.5433
AAC73957	1002	903	1096	75.2273
AAC73958	1719	1620	469	17.9436
AAC73959	969	870	30	2.13725
AAC73960	1653	1554	0	0
AAC73961	900	801	94	7.27358
AAC73962	696	597	37	3.84132
AAC73963	1659	1560	455	18.0775
AAC73964	993	894	637	44.1626
AAC73965	1116	1017	527	32.1175
AAC73966	1947	1848	490	16.4341
AAC73967	225	126	117	57.553
AAC73968	321	222	541	151.042
AAC73969	2277	2178	5687	161.837
AAC73970	219	120	4059	2096.48
AAC73971	705	606	249	25.4671
AAC73972	1722	1623	1360	51.9365
AAC73973	1767	1668	738	27.4229
AAC73974	966	867	1966	140.546
AAC73975	495	396	5061	792.125
AAC73976	3990	3891	6353	101.198
AAC73977	612	513	746	90.131
AAC73978	1344	1245	1301	64.768
AAC73979	1293	1194	5749	298.429
AAC73980	2445	2346	104	2.74763
AAC73981	618	519	12	1.43307
AAC73982	864	765	80	6.48158
AAC73983	627	528	1045	122.669
AAC73984	1149	1050	286	16.8822
AAC73985	1431	1332	73	3.39681
AAC73986	909	810	55	4.20853
AAC73987	591	492	0	0
AAC73988	741	642	509	49.14
AAC73989	2283	2184	9425	267.474
AAC73990	858	759	466	38.0537
AAC73991	1761	1662	4263	158.978
AAC73992	693	594	196	20.4514
AAC73993	1089	990	3844	240.658
AAC73994	1284	1185	976	51.0486
AAC73995	765	666	93	8.65489
AAC73996	684	585	2063	218.573
AAC73997	1674	1575	58829	2315.07
AAC73998	285	186	1766	588.478
AAC73999	2265	2166	65	1.85998
AAC74000	1749	1650	2820	105.93
AAC74001	987	888	1493	104.208
AAC74002	1233	1134	681	37.2209
AAC74003	183	84	214	157.902
AAC74004	747	648	1974	188.81
AAC74005	894	795	289	22.5311
AAC74006	780	681	214	19.4769
AAC74007	786	687	855	77.1369
AAC74008	1323	1224	1326	67.1452
AAC74009	705	606	560	57.2754
AAC74010	4461	4362	7227	102.689
AAC74011	1848	1749	438	15.5216
AAC74012	549	450	2007	276.431
AAC74013	648	549	2932	331.012
AAC74014	1191	1092	3594	203.99
AAC74015	1089	990	33101	2072.33
AAC74016	1401	1302	4586	218.311
AAC74017	1203	1104	3062	171.905
AAC74018	2613	2514	4127	101.747
AAC74019	768	669	144	13.341
AAC74020	792	693	1	0.0894374
AAC74021	1146	1047	0	0
AAC74022	960	861	17	1.22377
AAC74023	576	477	18	2.33887
AAC74024	540	441	0	0
AAC74025	702	603	0	0
AAC74026	2601	2502	43	1.06521
AAC74027	1071	972	2	0.127531
AAC74028	543	444	0	0
AAC74029	516	417	34	5.05354
AAC74030	711	612	54	5.46884
AAC74031	1011	912	537	36.4949
AAC74032	543	444	679	94.785
AAC74033	1110	1011	558	34.2086
AAC74034	2109	2010	2614	80.605
AAC74035	1908	1809	1990	68.1816
AAC74036	1254	1155	894	47.9742
AAC74037	1641	1542	1125	45.219
AAC74038	564	465	992	132.224
AAC74039	168	69	2578	2315.72
AAC74040	519	420	6412	946.23
AAC74041	1761	1662	2654	98.9743
AAC74042	453	354	320	56.0273
AAC74043	1041	942	34259	2254.12
AAC74044	510	411	829	125.016
AAC74045	630	531	64	7.4703
AAC74046	2154	2055	743	22.4094
AAC74047	447	348	167	29.7433
AAC74048	2055	1956	978	30.9901
AAC74049	459	360	999	171.995
AAC74050	663	564	101	11.0993
AAC74051	414	315	458	90.1172
AAC74052	318	219	242	68.4895
AAC74053	1191	1092	69	3.91633
AAC74054	279	180	20	6.88668
AAC74055	330	231	199	53.3942
AAC74056	660	561	3939	435.187
AAC74057	1119	1020	0	0
AAC74058	1794	1695	1	0.0365665
AAC74059	708	609	0	0
AAC74060	588	489	38	4.81645
AAC74061	399	300	23	4.75181
AAC74062	858	759	19	1.55155
AAC74063	1545	1446	101	4.32918
AAC74064	1137	1038	58	3.46325
ABP93439	93	6.53305	9	85.3845
AAC74065	1299	1200	39	2.01435
AAC74066	2181	2082	274	8.15685
AAC74067	447	348	17	3.02777
AAC74068	1140	1041	87	5.1799
AAC74069	2097	1998	77	2.38862
AAC74070	747	648	36	3.44334
AAC74071	645	546	0	0
AAC74072	306	207	38	11.378
ABD18646	276	177	60.4683	21.1742
AAC74073	504	405	494.059	75.6095
AAC74074	213	114	411	223.455
AAC74075	213	114	9127.51	4962.5
AAC74076	231	132	228	107.057
ABD18647	174	75	553	457
AAC74077	1074	975	79	5.02198
AAC74078	2745	2646	183	4.28661
AAC74079	1029	930	52	3.46556
AAC74080	693	594	81	8.45184
AAC74081	1173	1074	22	1.26961
AAC74082	2547	2448	30	0.759561
AAC74083	600	501	61	7.54649
AAC74084	306	207	98	29.3433
AAC74085	921	822	174	13.1199
AAC74086	1257	1158	65	3.47902
AAC74087	1242	1143	523	28.3601
AAC74088	228	129	276	132.609
AAC74089	597	498	300	37.3374
AAC74090	174	75	0	0
AAC74091	1329	1230	76	3.82967
AAC74092	495	396	0	0
AAC74093	591	492	0	0
AAC74094	801	702	39	3.44334
AAC74095	387	288	29	6.24106
AAC74096	693	594	31	3.23465
AAC74097	1149	1050	0	0
AAC74098	639	540	284	32.597
AAC74099	3963	3864	2638	42.3146
AAC74100	1509	1410	1403	61.6724
AAC74103	1128	1029	575	34.6342
AAC74104	1272	1173	447	23.619
AAC74105	1065	966	478	30.6693
AAC74106	414	315	27	5.31258
AAC74107	1326	1227	30	1.51541
AAC74108	2019	1920	5	0.161407
AAC74109	2424	2325	120	3.19898
AAC74110	1359	1260	177	8.70673
AAC74111	867	768	84	6.77908
AAC74112	300	201	52.8	16.2814
AAC74114	987	888	0	0
AAC74117	939	840	364	26.8581
AAC74118	738	639	32	3.10386
AAC74119	555	456	112	15.2232
AAC74120	492	393	485	76.4895
AAC74121	834	735	26	2.1925
AAC74122	417	318	0	0
AAC74123	390	291	0	0
AAC74124	651	552	22	2.47022
AAC74125	456	357	0	0
AAC74126	456	357	0	0
AAC74127	333	234	52	13.7734
AAC74128	312	213	6	1.74592
AAC74129	534	435	373	53.1462
AAC74130	1422	1323	305	14.2887
AAC74131	1158	1059	192	11.2372
AAC74132	1536	1437	1909	82.3383
AAC74133	2544	2445	2953	74.8578
AAC74134	228	129	134	64.3825
AAC74135	375	276	338	75.9032
AAC74137	1227	1128	168	9.23109
AAC74138	921	822	829	62.508
AAC74139	1053	954	1237	80.3663
AAC74140	576	477	514	66.7878
AAC74141	567	468	29	3.84065
AAC74142	141	42.0007	11	16.2326
AAC74143	1119	1020	544	33.0561
AAC74144	255	156	714	283.678
AAC74145	246	147	300	126.49
AAC74146	1047	948	869	56.8151
AAC74147	561	462	703	94.3118
AAC74148	648	549	870	98.2199
AAC74149	1209	1110	36	2.01017
AAC74150	585	486	236	30.0974
AAC74151	648	549	419	47.3036
AAC74152	924	825	292	21.9372
AAC74153	1536	1437	640	27.6042
AAC74154	417	318	121	23.5836
AAC74155	294	195	130	41.3201
AAC74156	660	561	52	5.74504
AAC74157	417	318	0	0
AAC74158	405	306	0	0
AAC74159	696	597	45	4.67187
AAC74160	1209	1110	48	2.68022
AAC74161	756	657	0	0
AAC74162	783	684	0	0
AAC74163	699	600	9	0.929702
AAC74164	1098	999	0	0
AAC74165	942	843	4	0.294093
AAC74166	1644	1545	0	0
AAC74167	954	855	155	11.2362
AAC74168	3186	3087	10551	211.841
AAC74169	321	222	484	135.128
AAC74170	960	861	890	64.0677
AAC74171	585	486	707	90.1645
AAC74172	522	423	8517	1247.95
AAC74173	174	75	3422	2827.95
AAC74174	1071	972	3141	200.288
AAC74175	954	855	2232	161.801
AAC74176	930	831	6523	486.518
AAC74177	735	636	7320	713.356
AAC74178	237	138	62048	27867.7
AAC74179	1242	1143	11148	604.51
AAC74180	810	711	578	50.3861
AAC74181	1023	924	572	38.3687
AAC74182	642	543	427	48.7395
AAC74183	1005	906	627	42.8935
AAC74184	798	699	795	70.4924
AAC74185	1434	1335	2187	101.536
AAC74186	2190	2091	1159	34.3544
AAC74187	360	261	387	91.9016
AAC74188	378	279	593	131.736
AAC74189	642	543	567	64.7196
AAC74190	825	726	452	38.5882
AAC74191	1026	927	1210	80.9018
AAC74192	543	444	602	84.0361
AAC74193	1305	1206	2336	120.054
AAC74194	540	441	514	72.2399
AAC74195	633	534	141	16.3655
AAC74196	258	159	317	123.57
AAC74197	963	864	800	57.389
AAC74198	3447	3348	2479	45.8927
AAC74199	1074	975	49	3.1149
AAC74200	1200	1101	1199	67.497
AAC74201	702	603	899	92.4049
AAC74202	1245	1146	1662	89.8874
AAC74203	912	813	1241	94.6093
AAC74204	729	630	626	61.5866
AAC74205	789	690	159	14.2824
AAC74206	462	363	103	17.5867
AAC74207	1047	948	1843	120.495
AAC74208	795	696	592	52.7187
AAC74209	828	729	414	35.1986
AAC74210	1137	1038	2383	142.292
AAC74211	1227	1128	558	30.6604
AAC74212	1122	1023	2174	131.715
AAC74213	1461	1362	807	36.7239
AAC74214	672	573	350	37.8587
AAC74215	1371	1272	2606	126.981
AAC74216	642	543	1061	121.107
AAC74217	1107	1008	2374	145.973
AAC74218	462	363	434	74.103
AAC74219	654	555	497	55.5029
AAC74220	1251	1152	17552	944.336
AAC74221	666	567	0	0
AAC74222	705	606	0	0
AAC74223	894	795	0	0
AAC74224	1128	1029	0	0
AAC74225	246	147	0	0
AAC74227	342	243	0	0
AAC74228	309	210	0	0
AAC74229	675	576	0	0
AAC74230	201	102	0	0
AAC74231	558	459	0	0
AAC74232	339	240	0	0
AAC74234	183	84	0	0
AAC74237	585	486	0	0
AAC74238	630	531	0	0
AAC74239	414	315	0	0
AAC74240	603	504	0	0
AAC74242	555	456	0	0
AAC74243	834	735	0	0
AAC74244	324	225	144	39.6673
AAC74245	405	306	104	21.0651
AAC74246	732	633	2385	233.527
AAC74247	1212	1113	2793	155.535
AAC74248	237	138	51	22.9057
AAC74249	273	174	0	0
AAC74250	267	168	24	8.85431
AAC74251	249	150	32	13.2224
AAC74252	1524	1425	42	1.82678
ABD18651	219	120	25	12.9125
AAC74255	330	231	40	10.7325
AAC74256	345	246	54	13.6054
ABP93440	174	75	39	32.2297
ABP93441	186	87	5	3.56208
AAC74258	267	168	704	259.726
AAC74259	813	714	1248	108.335
AAC74260	696	597	802	83.2631
AAC74261	369	270	105	24.1034
AAC74262	402	303	11	2.2501
AAC74263	294	195	243	77.2368
AAC74264	660	561	616	68.0566
AAC74265	462	363	234	39.9541
AAC74266	912	813	8	0.609891
AAC74267	420	321	23	4.44095
AAC74268	1269	1170	137	7.2575
AAC74269	531	432	596	85.5096
AAC74270	1542	1443	902	38.743
AAC74271	720	621	1545	154.202
AAC74272	1533	1434	438	18.9312
AAC74273	1299	1200	3455	178.451
AAC74274	1071	972	4033	257.167
AAC74275	1737	1638	1187	44.9148
AAC74276	915	816	252	19.1409
AAC74277	612	513	177	21.385
AAC74278	735	636	88	8.57587
AAC74279	255	156	0	0
AAC74280	441	342	0	0
AAC74281	1698	1599	277	10.737
AAC74282	1419	1320	3256	152.884
AAC74283	633	534	1338	155.299
AAC74284	1071	972	991	63.1917
AAC74285	1920	1821	257	8.74734
AAC74286	2868	2769	79	1.7683
AAC74287	1092	993	2537	158.352
AAC74288	585	486	194	24.741
AAC74289	279	180	191	65.7678
AAC74290	1680	1581	785	30.7745
AAC74291	948	849	3935	287.27
AAC74292	852	753	766	63.0502
AAC74293	624	525	692	81.6957
AAC74294	1257	1158	2003	107.207
AAC74295	1083	984	1622	102.166
AAC74296	834	735	775	65.3532
AAC74297	393	294	330	69.5696
AAC74298	810	711	1164	101.47
AAC74299	855	756	1368	112.155
AAT48126	108	12.4647	36.5	181.495
AAT48127	108	12.4647	1	4.97247
AAT48128	108	12.4647	36.5	181.495
AAC74300	1101	1002	1136	70.2689
AAC74301	231	132	18	8.45184
AAC74302	696	597	604	62.7069
AAC74303	354	255	412	100.14
AAC74304	1395	1296	623	29.7945
AAC74305	651	552	406	45.5868
AAC74306	1797	1698	343	12.5201
AAC74307	1392	1293	32	1.53392
AAC74308	3744	3645	6	0.102025
AAC74309	1539	1440	83	3.57247
AAC74310	711	612	78	7.89943
AAC74311	678	579	40	4.28188
AAC74313	90	5.86172	35	370.08
AAC74314	843	744	827	68.8946
AAC74315	459	360	403	69.3833
AAC74316	906	807	717	55.0679
AAC74317	1014	915	641	43.42
AAC74318	909	810	2506	191.756
AAC74319	414	315	11607	2283.82
AAC74320	618	519	320	38.2151
AAC74323	2676	2577	25209	606.309
AAC74324	648	549	440	49.6744
AAC74325	1632	1533	55657	2250.25
AAC74326	921	822	4062	306.281
AAC74327	909	810	6766	517.726
AAT48129	1014	915	9475	641.816
AAC74329	1005	906	6257	428.046
AAC74330	330	231	1099	294.875
AAC74331	1461	1362	1027	46.7354
ABP93442	174	75	72	59.5009
AAC74332	1254	1155	359	19.2648
AAC74333	297	198	267	83.5793
AAC74334	720	621	878	87.6305
AAC74335	399	300	595	122.927
AAC74336	540	441	543	76.3157
AAC74337	744	645	523	50.2568
AAC74338	639	540	43	4.93546
AAC74339	507	408	117	17.7737
AAC74340	501	402	57	8.78823
AAC74341	180	81	51	39.0245
AAC74342	807	708	464	40.6198
AAC74343	1194	1095	954	53.9991
AAC74344	1362	1263	933	45.7858
AAC74345	1596	1497	157	6.50026
AAC74346	1563	1464	99	4.19128
AAC74347	45	2.27346	0	0
AAC74348	882	783	456	36.0957
AAC74349	621	522	649	77.0596
AAC74350	1896	1797	480	16.5556
AAC74351	876	777	2565	204.606
AAC74352	591	492	493	62.1061
AAC74353	759	660	374	35.1221
AAC74354	1050	951	2074	135.17
AAC74355	252	153	930	376.742
AAC74356	2598	2499	7199	178.549
AAC74357	975	876	3014	213.251
ABD18655	165	66	257	241.347
ABD18656	168	69	231	207.499
AAC74358	2676	2577	2040	49.0646
AAC74359	591	492	916	115.394
AAC74360	765	666	237	22.056
AAC74361	309	210	333	98.2828
AAC74362	1170	1071	757	43.8086
AAC74363	738	639	632	61.3012
AAC74364	327	228	258	70.1354
AAC74365	219	120	15	7.74752
AAC74366	750	651	797	75.8805
ABP93443	174	75	112	92.557
AAC74367	1986	1887	240	7.88301
ACO59991	105	10.839	0	0
AAC74368	1935	1836	1756	59.2795
AAC74369	1128	1029	174	10.4806
AAC74370	789	690	4265	383.109
AAC74371	354	255	44	10.6946
AAC74372	807	708	292	25.5624
AAC74373	993	894	493	34.1792
AAC74374	891	792	96	7.51275
AAC74375	966	867	97	6.93434
AAC74376	1644	1545	605	24.2705
AAC74377	246	147	322	135.766
AAC74378	1386	1287	339	16.3258
AAC74379	1419	1320	2826	132.694
AAC74380	765	666	722	67.1917
AAC74381	558	459	891	120.314
AAC74382	1488	1389	184	8.21047
AAC74383	1281	1182	37	1.94016
AAC74384	1266	1167	170	9.02881
AAC74385	978	879	189	13.3268
AAC74386	669	570	1526	165.933
AAC74387	225	126	49	24.1034
AAC74388	360	261	70	16.623
AAC74389	222	123	32	16.1249
AAC74390	315	216	1119	321.092
AAC74391	1680	1581	0	0
AAC74392	1293	1194	0	0
AAC74393	882	783	9	0.712415
AAC74394	843	744	58	4.83179
AAC74395	1053	954	0	0
AAC74396	789	690	55	4.94045
AAC74397	1056	957	33	2.13725
AAC74398	2268	2169	60	1.71453
AAC74399	660	561	0	0
AAC74401	906	807	0	0
AAC74402	999	900	69	4.75181
AAC74403	1398	1299	135	6.44135
AAC74404	1062	963	84	5.40637
AAC74405	1542	1443	1136	48.7938
AAC74406	507	408	3507	532.756
AAC74407	966	867	562	40.1763
AAC74408	729	630	494	48.6003
AAC74409	921	822	33	2.48825
AAC74410	900	801	250	19.3446
AAC74411	1614	1515	436	17.8372
AAC74412	1032	933	74	4.9159
AAC74413	1017	918	2088.07	140.98
AAC74414	258	159	2472	963.616
AAC74415	951	852	1888	137.346
AAC74416	753	654	3340	316.535
AAC74417	516	417	124	18.4305
AAC74418	1527	1428	46	1.99656
AAC74419	1446	1347	160	7.36216
AAC74420	1311	1212	18	0.920497
AAC74421	909	810	263	20.1244
AAC74422	564	465	89	11.8629
AAC74423	1233	1134	151	8.25309
AAC74424	984	885	222	15.5476
AAC74425	1374	1275	928	45.1118
AAC74426	936	837	2468	182.756
AAC74427	1236	1137	218	11.8836
AAC74428	216	117	0	0
AAC74429	210	111	16	8.93408
AAC74430	195	96	7	4.51939
AAC74431	810	711	29	2.52802
AAC74432	2601	2502	133	3.29471
AAC74433	276	177	73	25.5624
ABD18659	171	72	11	9.46919
AAC74434	222	123	11	5.54294
AAC74435	489	390	101	16.0513
AAC74436	156	57	54	58.718
AAC74437	135	36.0073	108	185.903
AAC74438	477	378	1054	172.823
AAC74439	297	198	66	20.66
AAC74440	423	324	49	9.37354
AAC74441	858	759	155	12.6573
AAC74442	747	648	0	0
ABD18660	186	87	0	0
AAC74445	1458	1359	266	12.1315
AAC74447	264	165	16	6.0102
AAC74452	981	882	240.226	16.8812
AAC74454	3363	3264	155	2.9433
AAC74455	576	477	102.218	13.282
AAC74456	591	492	600.958	75.7062
AAC74457	234	135	167.783	77.0314
AAC74458	435	336	198	36.524
AAC74459	1134	1035	33	1.97618
AAC74460	3525	3426	1603	29.0001
ABD18661	267	168	414	152.737
AAC74461	423	324	328	62.7453
AAC74462	990	891	448	31.164
AAC74463	2640	2541	565	13.7815
AAC74464	186	87	83	59.1305
AAC74465	327	228	79	21.4756
AAC74466	906	807	166	12.7493
AAC74467	1500	1401	97	4.29127
AAC74468	2274	2175	137	3.90404
AAC74469	2046	1947	31	0.986844
AAC74470	930	831	49	3.65467
AAC74471	288	189	26	8.52637
AAC74472	747	648	4	0.382594
AAC74473	498	399	4	0.621355
AAC74474	1071	972	12	0.765187
AAC74475	768	669	12	1.11175
AAC74476	789	690	0	0
AAC74477	1428	1329	10	0.466367
AAC74478	423	324	0	0
AAC74479	1206	1107	232	12.9895
AAC74480	1314	1215	188	9.59034
AAC74481	951	852	539	39.2104
AAC74482	591	492	329	41.4461
ACO59992	66	3.13016	0	0
AAC74484	906	807	1036.77	79.6275
AAC74485	366	267	561.167	130.267
AAC74486	1152	1053	243.493	14.3321
AAC74488	861	762	187	15.2104
AAC74489	2307	2208	0	0
AAC74490	606	507	0	0
AAC74491	897	798	0	0
AAC74492	1758	1659	53	1.98008
AAC74493	1293	1194	32	1.66111
AAC74494	606	507	113	13.8141
AAC74495	3903	3804	523	8.52146
AAC74496	801	702	429	37.8768
AAC74497	1440	1341	8223	380.062
AAC74500	531	432	1205	172.884
AAC74501	174	75	97	80.161
AAT48130	150	51	240.226	291.946
AAC74502	168	69	674.774	606.124
AAC74503	1641	1542	131	5.2655
AAC74504	924	825	274	20.5849
AAC74505	1344	1245	87	4.33114
AAC74506	1656	1557	1009	40.1657
AAC74508	225	126	68	33.4496
AAC74509	540	441	138	19.3951
AAC74510	981	882	138	9.69757
AAC74511	993	894	319	22.116
AAC74512	594	495	273	34.183
AAC74513	669	570	300	32.6211
AAC74514	1149	1050	560	33.0561
AAC74515	1176	1077	274	15.7684
AAC74516	537	438	59	8.34892
AAC74517	1962	1863	655	21.7912
AAC74518	231	132	245	115.039
AAC74519	177	78	52	41.3201
AAC74520	417	318	46	8.96568
AAC74521	1407	1308	331	15.6846
AAC74522	1146	1047	120	7.10374
AAC74523	1014	915	103	6.977
AAC74524	942	843	32	2.35275
AAC74525	795	696	30	2.67156
AAC74526	1425	1326	252	11.779
ABP93444	96	7.33772	31	261.85
AAC74527	174	75	36	29.7505
AAC74528	234	135	462	212.11
AAC74529	450	351	124	21.8961
AAC74530	519	420	0	0
AAC74531	1038	939	202	13.3333
AAC74532	666	567	166	18.1459
AAC74533	2103	2004	452	13.9796
AAC74534	1062	963	2234	143.784
AAC74535	1500	1401	295	13.0508
AAC74536	618	519	155	18.5104
AAC74537	213	114	0	0
AAC74539	483	384	97	15.6564
AAC74542	1137	1038	14.6904	0.877178
AAC74543	234	135	39	17.9054
AAC74544	570	471	55	7.2376
AAC74545	846	747	78	6.47182
AAC74546	894	795	521	40.6184
AAC74547	681	582	81	8.6261
AAC74548	696	597	10	1.03819
AAC74549	1545	1446	85	3.64337
AAC74550	3741	3642	90	1.53163
AAD13433	1389	1290	51	2.45038
AAD13437	882	783	196	15.5148
AAD13438	3048	2949	33.0106	0.693796
AAD13439	885	786	0	0
AAD13440	654	555	17	1.89849
AAD13441	285	186	267	88.9715
AAC74551	1011	912	817	55.5239
AAC74552	1698	1599	1554	60.2359
AAC74553	138	39.0024	1622	2577.58
AAC74554	216	117	0	0
AAC74555	432	333	311	57.8854
AAC74556	927	828	158	11.8271
AAC74557	987	888	56	3.90866
AAC74558	897	798	30	2.33008
AAC74559	1023	924	29	1.94526
AAC74560	1551	1452	70	2.98802
AAC74561	582	483	0	0
AAC74562	2400	2301	213	5.73741
AAC74563	1383	1284	176	8.49572
AAC74564	1320	1221	139	7.05589
AAC74565	1536	1437	48	2.07032
AAC74566	1401	1302	50.3885	2.39868
AAC74567	2796	2697	319	7.33099
AAC74568	2373	2274	117	3.18895
AAC74569	1686	1587	28	1.09354
AAC74570	1158	1059	68	3.97984
AAC74571	1683	1584	187	7.3171
AAC74572	762	663	16	1.49575
AAC74573	198	99	0	0
AAC74574	2280	2181	0	0
AAC74575	915	816	0	0
AAC74576	504	405	12	1.83645
AAC74577	531	432	0	0
AAC74580	1323	1224	131	6.6335
AAC74581	267	168	0	0
AAC74584	1593	1494	131	5.43467
AAC74585	954	855	37	2.68218
AAC74586	1536	1437	44	1.89779
AAC74587	1029	930	44	2.93239
AAC74588	993	894	12	0.831948
AAC74589	1023	924	0	0
AAC74590	876	777	57	4.54681
AAC74591	291	192	25	8.07033
AAC74592	759	660	106	9.95439
AAC74593	915	816	116	8.8109
AAT48131	1452	1353	124	5.68037
AAC74595	948	849	429	31.3186
AAC74596	360	261	287	68.1544
AAC74597	927	828	440	32.9363
AAC74598	1389	1290	273	13.1167
AAC74599	882	783	106	8.39067
AAC74600	1116	1017	30	1.82832
AAC74601	1191	1092	110	6.24342
AAC74602	666	567	174	19.0204
AAC74603	435	336	101	18.6309
AAC74604	384	285	295	64.1549
AAC74605	219	120	107	55.2656
AAC74606	900	801	320	24.7611
AAC74607	1188	1089	285	16.2207
ABP93445	96	7.33772	25	211.17
AAC74608	891	792	1120	87.6487
AAC74609	393	294	66	13.9139
AAC74610	519	420	108	15.9378
AAC74611	2046	1947	674	21.4559
AAC74612	747	648	2483	237.495
AAC74613	687	588	1159	122.168
AAC74614	204	105	82	48.4035
AAC74615	1461	1362	136	6.18891
AAC74617	234	135	1204.22	552.871
AAC74618	591	492	561.042	70.6778
AAC74619	576	477	0.00860233	0.00111776
AAC74620	963	864	57	4.08897
ABD18667	234	135	14.147	6.49507
AAC74622	411	312	1	0.198654
AAC74623	174	75	1145	946.23
AAC74624	156	57	155	168.543
AAC74625	213	114	2738	1488.61
AAC74626	498	399	182.999	28.4268
ACO59993	255	156	0.00119181	0.000473516
AAC74627	534	435	83	11.8261
AAC74628	312	213	30	8.7296
AAC74629	216	117	6	3.17847
AAC74630	216	117	8960.49	4746.77
AAC74631	213	114	564	306.639
AAC74632	753	654	62	5.87579
AAC74633	1050	951	47	3.06316
AAC74634	252	153	73	29.5722
AAC74635	156	57	41	44.5822
AAC74636	288	189	94	30.8261
AAC74637	240	141	103	45.2763
AAC74638	306	207	74	22.1572
AAC74639	333	234	272	72.0453
AAC74642	231	132	0	0
AAC74643	408	309	1051	210.813
AAC74644	156	57	0	0
AAC74645	129	30.0513	3	6.18743
AAC74646	219	120	25	12.9125
AAC74647	189	90	0	0
AAC74648	192	93	0	0
AAC74652	1020	921	112	7.53722
AAC74653	1215	1116	69	3.83211
AAC74654	327	228	29	7.88344
AAC74655	342	243	342	87.2313
AAC74656	561	462	518	69.4929
AAC74657	711	612	232	23.4957
AAC74658	306	207	133	39.823
AAC74659	2427	2328	103	2.74225
AAC74660	2424	2325	128	3.41224
AAC74661	618	519	0	0
AAC74662	855	756	223	18.2825
AAC74663	615	516	500	60.0583
AAC74664	1257	1158	172	9.20603
AAC74665	696	597	95	9.86284
AAC74666	1221	1122	248	13.6997
AAC74667	894	795	0	0
AAC74668	1254	1155	136	7.2981
AAC74669	309	210	98	28.9241
ABP93446	84	4.82681	0	0
AAC74670	822	723	283	24.2606
AAC74671	330	231	163	43.7349
AAC74672	366	267	453	105.157
AAC74673	1035	936	67	4.43661
AAC74674	1389	1290	2070	99.4565
AAC74675	1533	1434	2490	107.622
AAC74676	945	846	1185	86.8162
AAC74677	1383	1284	208	10.0404
AAC74678	723	624	229	22.7459
AAC74679	336	237	192	50.2118
AAC74680	720	621	274	27.3471
AAC74681	1302	1203	388	19.9903
AAC74682	930	831	237	17.6766
AAC74683	1404	1305	701	33.2936
AAC74684	1647	1548	3111	124.561
AAC74685	1176	1077	1418	81.6043
AAC74686	1509	1410	1686	74.1124
AAC74687	1266	1167	117	6.21395
AAC74688	1374	1275	296	14.3891
AAC74689	1812	1713	789	28.5478
AAC74690	591	492	1275	160.619
AAC74691	768	669	196	18.1586
AAC74692	1029	930	331	22.0596
AAC74693	1593	1494	174	7.21857
AAC74694	1173	1074	286	16.505
AAC74695	1002	903	2471	169.605
AAC74696	1041	942	215	14.1462
AAT48132	126	27.1193	0	0
AAC74697	216	117	1148	608.147
AAC74698	441	342	880	159.481
AAC74699	582	483	695	89.1847
AAC74700	579	480	567	73.214
AAC74701	2223	2124	1977	57.6906
AAC74702	1059	960	742	47.9055
AAC74703	621	522	616	73.1413
AAC74704	696	597	463	48.0684
AAC74705	636	537	453	52.2849
AAC74706	1503	1404	874	38.5831
AAC74707	606	507	367	44.8653
AAC74708	864	765	1379	111.726
AAC74709	1275	1176	3168	166.967
AAC74710	657	558	637	70.7551
AAC74711	330	231	140	37.5637
AAC74712	1110	1011	466	28.5685
AAT48133	468	369	1670	280.506
AAC74714	435	336	5255	969.362
AAC74715	237	138	30	13.4739
AAC74716	858	759	64	5.22626
AAC74717	2013	1914	280	9.06711
AAC74718	522	423	220	32.2355
AAT48134	897	798	454	35.2619
AAC74720	240	141	65	28.5724
AAC74721	600	501	102	12.6187
AAC74722	1098	999	770	47.7725
AAC74723	408	309	598	119.949
AAC74724	648	549	349	39.4009
AAC74725	4617	4518	747	10.2477
AAC74726	348	249	3291	819.183
AAC74727	816	717	159	13.7446
AAC74728	582	483	1063	136.408
AAC74729	1170	1071	418	24.1902
ABP93447	90	5.86172	27	285.49
AAC74730	1026	927	1087	72.6779
AAC74731	933	834	151	11.2218
AAT48135	1212	1113	218	12.1399
AAC74733	1149	1050	524	30.931
AAC74734	642	543	1450	165.509
AAT48136	1374	1275	571	27.7574
AAC74736	1257	1158	761	40.7313
AAC74737	306	207	1123	336.25
AAC74738	1605	1506	270	11.112
AAC74739	813	714	101	8.7675
AAC74740	786	687	62	5.59355
AAC74741	669	570	50	5.43686
AAC74742	648	549	0	0
AAC74743	2103	2004	37	1.14434
AAC74744	627	528	0	0
AAC74745	210	111	62	34.6195
AAC74746	1413	1314	8425	397.399
AAC74747	237	138	101254	45476.4
AAC74748	1005	906	328	22.4387
AAC74749	417	318	770	150.078
AAC74750	1221	1122	1267	69.9901
AAC74751	1272	1173	1218	64.3579
AAC74752	747	648	777	74.3188
AAC74753	1488	1389	1191	53.145
AAC74754	369	270	99	22.7261
AAC74755	189	90	672	462.785
AAC74756	411	312	435	86.4146
AAC74757	3057	2958	2339	49.01
AAC74758	1113	1014	602	36.7969
AAC74759	357	258	0	0
AAC74760	1215	1116	0	0
AAC74761	1266	1167	0	0
AAC74762	867	768	29	2.3404
AAC74763	759	660	188	17.655
AAC74764	1596	1497	47	1.94594
