target_id	length	eff_length	est_counts	tpm
AAC73941	1113	1014	2012	74.2528
AAC73942	1134	1035	1365	49.3532
AAC73943	954	855	696	30.4625
AAC73944	846	747	807	40.4274
AAC73945	489	390	263	25.2356
AAC73946	1128	1029	559	20.3291
AAC73947	732	633	471	27.8445
AAC73948	669	570	1282	84.1658
AAC73949	717	618	1022	61.8849
AAC73950	732	633	1304	77.0897
AAC73951	729	630	1018	60.4686
AAC73952	516	417	292	26.2041
AAC73953	324	225	249	41.4133
AAC73954	831	732	916	46.8281
AAC73955	1014	915	1535	62.7783
AAC73956	1431	1332	1637	45.9904
AAC73957	1002	903	1603	66.4306
AAC73958	1719	1620	1439	33.2406
AAC73959	969	870	40	1.72053
AAC73960	1653	1554	15	0.361213
AAC73961	900	801	738	34.4783
AAC73962	696	597	171	10.7188
AAC73963	1659	1560	927	22.2371
AAC73964	993	894	1078	45.1236
AAC73965	1116	1017	782	28.7745
AAC73966	1947	1848	803	16.2606
AAC73967	225	126	374	111.077
AAC73968	321	222	566	95.4083
AAC73969	2277	2178	13684	235.114
AAC73970	219	120	5930	1849.25
AAC73971	705	606	870	53.7241
AAC73972	1722	1623	1764	40.6727
AAC73973	1767	1668	1753	39.3286
AAC73974	966	867	3746	161.686
AAC73975	495	396	6754	638.247
AAC73976	3990	3891	13962	134.279
AAC73977	612	513	1923	140.276
AAC73978	1344	1245	2271	68.2606
AAC73979	1293	1194	9382	294.045
AAC73980	2445	2346	85	1.35586
AAC73981	618	519	20	1.44207
AAC73982	864	765	209	10.2237
AAC73983	627	528	853	60.4558
AAC73984	1149	1050	1380	49.1827
AAC73985	1431	1332	163	4.57937
AAC73986	909	810	122	5.63634
AAC73987	591	492	96	7.30178
AAC73988	741	642	1069	62.3111
AAC73989	2283	2184	19684	337.274
AAC73990	858	759	1020	50.2899
AAC73991	1761	1662	8781	197.713
AAC73992	693	594	515	32.4447
AAC73993	1089	990	7772	293.779
AAC73994	1284	1185	3424	108.128
AAC73995	765	666	211	11.8558
AAC73996	684	585	4172	266.877
AAC73997	1674	1575	115493	2744.09
AAC73998	285	186	2927	588.888
AAC73999	2265	2166	536	9.26038
AAC74000	1749	1650	7104	161.117
AAC74001	987	888	3165	133.378
AAC74002	1233	1134	1142	37.6856
AAC74003	183	84	624	277.989
AAC74004	747	648	4224	243.934
AAC74005	894	795	701	32.9969
AAC74006	780	681	425	23.3542
AAC74007	786	687	1703	92.7642
AAC74008	1323	1224	2702	82.6088
AAC74009	705	606	2028	125.233
AAC74010	4461	4362	13283	113.955
AAC74011	1848	1749	1579	33.7843
AAC74012	549	450	5802	482.489
AAC74013	648	549	8183	557.78
AAC74014	1191	1092	10253	351.359
AAC74015	1089	990	23569	890.899
AAC74016	1401	1302	11043	317.394
AAC74017	1203	1104	6817	231.072
AAC74018	2613	2514	7987	118.889
AAC74019	768	669	316	17.676
AAC74020	792	693	101	5.45394
AAC74021	1146	1047	46	1.64412
AAC74022	960	861	14	0.608482
AAC74023	576	477	112	8.78663
AAC74024	540	441	22	1.86684
AAC74025	702	603	36	2.23413
AAC74026	2601	2502	157	2.3482
AAC74027	1071	972	144	5.54394
AAC74028	543	444	12	1.0114
AAC74029	516	417	35	3.1409
AAC74030	711	612	174	10.6395
AAC74031	1011	912	1571	64.462
AAC74032	543	444	1021	86.0529
AAC74033	1110	1011	1115	41.2711
AAC74034	2109	2010	4324	80.503
AAC74035	1908	1809	4081	84.421
AAC74036	1254	1155	2060	66.7433
AAC74037	1641	1542	2139	51.9098
AAC74038	564	465	1242	99.9519
AAC74039	168	69	2915	1580.93
AAC74040	519	420	9535	849.56
AAC74041	1761	1662	6379	143.63
AAC74042	453	354	476	50.3183
AAC74043	1041	942	78687	3125.9
AAC74044	510	411	700	63.7351
AAC74045	630	531	135	9.51397
AAC74046	2154	2055	2286	41.6281
AAC74047	447	348	420	45.164
AAC74048	2055	1956	1848	35.3554
AAC74049	459	360	1720	178.792
AAC74050	663	564	99	6.56869
AAC74051	414	315	668	79.3576
AAC74052	318	219	984	168.141
AAC74053	1191	1092	323	11.0688
AAC74054	279	180	114	23.7004
AAC74055	330	231	560	90.7191
AAC74056	660	561	9176	612.087
AAC74057	1119	1020	54	1.98114
AAC74058	1794	1695	18	0.397398
AAC74059	708	609	0	0
AAC74060	588	489	21	1.60706
AAC74061	399	300	52	6.48641
AAC74062	858	759	48	2.36658
AAC74063	1545	1446	324	8.38493
AAC74064	1137	1038	251	9.04897
ABP93439	93	6.53305	20	114.561
AAC74065	1299	1200	103	3.21202
AAC74066	2181	2082	289	5.19445
AAC74067	447	348	95	10.2157
AAC74068	1140	1041	80	2.87582
AAC74069	2097	1998	133	2.49103
AAC74070	747	648	10	0.577494
AAC74071	645	546	60	4.11227
AAC74072	306	207	85	15.3664
ABD18646	276	177	467.984	98.9419
AAC74073	504	405	1003.77	92.7473
AAC74074	213	114	187	61.3846
AAC74075	213	114	10635.9	3491.33
AAC74076	231	132	95	26.9322
ABD18647	174	75	509	253.968
AAC74077	1074	975	411	15.7747
AAC74078	2745	2646	345	4.87924
AAC74079	1029	930	104	4.18478
AAC74080	693	594	239	15.0568
AAC74081	1173	1074	40	1.39373
AAC74082	2547	2448	81	1.23822
AAC74083	600	501	218	16.2833
AAC74084	306	207	114	20.609
AAC74085	921	822	590	26.8598
AAC74086	1257	1158	37	1.19568
AAC74087	1242	1143	768	25.1442
AAC74088	228	129	202	58.5982
AAC74089	597	498	284	21.3408
AAC74090	174	75	30	14.9686
AAC74091	1329	1230	68	2.06884
AAC74092	495	396	15	1.41749
AAC74093	591	492	88	6.6933
AAC74094	801	702	14	0.7463
AAC74095	387	288	0	0
AAC74096	693	594	39	2.45698
AAC74097	1149	1050	74	2.63733
AAC74098	639	540	429	29.7294
AAC74099	3963	3864	4315	41.7894
AAC74100	1509	1410	3124	82.9114
AAC74103	1128	1029	1879	68.3336
AAC74104	1272	1173	1487	47.439
AAC74105	1065	966	2169	84.0243
AAC74106	414	315	147	17.4634
AAC74107	1326	1227	2	0.0609969
AAC74108	2019	1920	137	2.67019
AAC74109	2424	2325	46	0.740385
AAC74110	1359	1260	408	12.1175
AAC74111	867	768	230.4	11.2265
AAC74112	300	201	111.2	20.7029
AAC74114	987	888	18	0.758546
AAC74117	939	840	628	27.9771
AAC74118	738	639	401	23.4837
AAC74119	555	456	284	23.3064
AAC74120	492	393	366	34.8507
AAC74121	834	735	105	5.34595
AAC74122	417	318	30	3.53034
AAC74123	390	291	10	1.28597
AAC74124	651	552	36	2.44054
AAC74125	456	357	27	2.83021
AAC74126	456	357	90	9.43402
AAC74127	333	234	4	0.639686
AAC74128	312	213	46	8.08166
AAC74129	534	435	523	44.992
AAC74130	1422	1323	1048	29.6431
AAC74131	1158	1059	745	26.3259
AAC74132	1536	1437	4501	117.213
AAC74133	2544	2445	6819	104.367
AAC74134	228	129	560	162.45
AAC74135	375	276	494	66.9793
AAC74137	1227	1128	325	10.7819
AAC74138	921	822	1051	47.8469
AAC74139	1053	954	2274	89.2
AAC74140	576	477	904	70.9206
AAC74141	567	468	288	23.0287
AAC74142	141	42.0007	27	24.0563
AAC74143	1119	1020	766	28.1029
AAC74144	255	156	1088	260.992
AAC74145	246	147	149	37.9308
AAC74146	1047	948	2064	81.4749
AAC74147	561	462	944	76.4632
AAC74148	648	549	995	67.8224
AAC74149	1209	1110	301	10.1477
AAC74150	585	486	320	24.6398
AAC74151	648	549	484	32.991
AAC74152	924	825	474	21.5004
AAC74153	1536	1437	1268	33.0206
AAC74154	417	318	564	66.3704
AAC74155	294	195	155	29.7454
AAC74156	660	561	138	9.20532
AAC74157	417	318	0	0
AAC74158	405	306	0	0
AAC74159	696	597	11	0.689511
AAC74160	1209	1110	78	2.62963
AAC74161	756	657	34	1.93658
AAC74162	783	684	32	1.75072
AAC74163	699	600	18	1.12265
AAC74164	1098	999	9	0.337132
AAC74165	942	843	114	5.06058
AAC74166	1644	1545	100	2.42211
AAC74167	954	855	327	14.3121
AAC74168	3186	3087	20707	251.017
AAC74169	321	222	723	121.873
AAC74170	960	861	2607	113.308
AAC74171	585	486	966	74.3812
AAC74172	522	423	17765	1571.62
AAC74173	174	75	3796	1894.03
AAC74174	1071	972	8655	333.214
AAC74175	954	855	5725	250.572
AAC74176	930	831	10634	478.871
AAC74177	735	636	15444	908.71
AAC74178	237	138	43372	11761.2
AAC74179	1242	1143	21575	706.362
AAC74180	810	711	1158	60.9483
AAC74181	1023	924	929	37.6241
AAC74182	642	543	1065	73.396
AAC74183	1005	906	1626	67.1607
AAC74184	798	699	2179	116.655
AAC74185	1434	1335	4939	138.446
AAC74186	2190	2091	3224	57.6984
AAC74187	360	261	847	121.441
AAC74188	378	279	1066	142.98
AAC74189	642	543	1671	115.159
AAC74190	825	726	1085	55.9263
AAC74191	1026	927	1917	77.3865
AAC74192	543	444	1450	122.21
AAC74193	1305	1206	4131	128.183
AAC74194	540	441	1165	98.8576
AAC74195	633	534	605	42.3972
AAC74196	258	159	306	72.019
AAC74197	963	864	3100	134.267
AAC74198	3447	3348	4749	53.081
AAC74199	1074	975	252	9.67205
AAC74200	1200	1101	3159	107.37
AAC74201	702	603	1390	86.2621
AAC74202	1245	1146	4385	143.188
AAC74203	912	813	3131	144.117
AAC74204	729	630	1066	63.3198
AAC74205	789	690	266	14.4263
AAC74206	462	363	204	21.0303
AAC74207	1047	948	3771	148.858
AAC74208	795	696	1581	85.0051
AAC74209	828	729	1137	58.3654
AAC74210	1137	1038	5551	200.123
AAC74211	1227	1128	1124	37.2889
AAC74212	1122	1023	4996	182.755
AAC74213	1461	1362	1662	45.6643
AAC74214	672	573	1201	78.4352
AAC74215	1371	1272	3647	107.293
AAC74216	642	543	2874	198.066
AAC74217	1107	1008	4731	175.637
AAC74218	462	363	502	51.7511
AAC74219	654	555	991	66.8195
AAC74220	1251	1152	31586	1026.04
AAC74221	666	567	0	0
AAC74222	705	606	0	0
AAC74223	894	795	1	0.0470712
AAC74224	1128	1029	0	0
AAC74225	246	147	0	0
AAC74227	342	243	0	0
AAC74228	309	210	1	0.178198
AAC74229	675	576	0	0
AAC74230	201	102	0	0
AAC74231	558	459	0	0
AAC74232	339	240	0	0
AAC74234	183	84	0	0
AAC74237	585	486	0	0
AAC74238	630	531	0	0
AAC74239	414	315	0	0
AAC74240	603	504	0	0
AAC74242	555	456	0	0
AAC74243	834	735	0	0
AAC74244	324	225	479	79.6665
AAC74245	405	306	317	38.7668
AAC74246	732	633	3921	231.801
AAC74247	1212	1113	7059	237.34
AAC74248	237	138	27	7.32162
AAC74249	273	174	29	6.23694
AAC74250	267	168	48	10.6919
AAC74251	249	150	57	14.2202
AAC74252	1524	1425	157	4.12294
ABD18651	219	120	29	9.04356
AAC74255	330	231	78	12.6359
AAC74256	345	246	152	23.1223
ABP93440	174	75	15	7.48432
ABP93441	186	87	28	12.0437
AAC74258	267	168	1114	248.141
AAC74259	813	714	3652	191.406
AAC74260	696	597	2754	172.628
AAC74261	369	270	241	33.4023
AAC74262	402	303	141	17.414
AAC74263	294	195	572	109.77
AAC74264	660	561	1080	72.0416
AAC74265	462	363	873	89.9975
AAC74266	912	813	14	0.644407
AAC74267	420	321	24	2.79788
AAC74268	1269	1170	269	8.60377
AAC74269	531	432	721	62.456
AAC74270	1542	1443	1804	46.7835
AAC74271	720	621	3628	218.624
AAC74272	1533	1434	1577	41.1533
AAC74273	1299	1200	6774	211.245
AAC74274	1071	972	7236	278.583
AAC74275	1737	1638	2273	51.9288
AAC74276	915	816	365	16.7388
AAC74277	612	513	692	50.4791
AAC74278	735	636	312	18.3578
AAC74279	255	156	49	11.7542
AAC74280	441	342	56	6.12752
AAC74281	1698	1599	871	20.3841
AAC74282	1419	1320	11084	314.228
AAC74283	633	534	3192	223.689
AAC74284	1071	972	4933	189.919
AAC74285	1920	1821	656	13.4808
AAC74286	2868	2769	628	8.4871
AAC74287	1092	993	4997	188.314
AAC74288	585	486	532	40.9636
AAC74289	279	180	517	107.483
AAC74290	1680	1581	1979	46.8421
AAC74291	948	849	8915	392.949
AAC74292	852	753	1606	79.8129
AAC74293	624	525	1205	85.8915
AAC74294	1257	1158	4174	134.886
AAC74295	1083	984	2821	107.283
AAC74296	834	735	1875	95.4633
AAC74297	393	294	1098	139.758
AAC74298	810	711	3386	178.213
AAC74299	855	756	3762	186.217
AAT48126	108	12.4647	27.5	82.561
AAT48127	108	12.4647	0	0
AAT48128	108	12.4647	27.5	82.561
AAC74300	1101	1002	2531	94.5251
AAC74301	231	132	15	4.25246
AAC74302	696	597	1037	65.002
AAC74303	354	255	802	117.695
AAC74304	1395	1296	1974	56.9987
AAC74305	651	552	304	20.609
AAC74306	1797	1698	777	17.124
AAC74307	1392	1293	38	1.09978
AAC74308	3744	3645	103	1.05746
AAC74309	1539	1440	68	1.76713
AAC74310	711	612	19	1.16178
AAC74311	678	579	98	6.33388
AAC74313	90	5.86172	264	1685.39
AAC74314	843	744	2774	139.526
AAC74315	459	360	923	95.9449
AAC74316	906	807	1771	82.1235
AAC74317	1014	915	1329	54.3534
AAC74318	909	810	5025	232.153
AAC74319	414	315	17738	2107.25
AAC74320	618	519	330	23.7941
AAC74323	2676	2577	67972	987.048
AAC74324	648	549	975	66.4592
AAC74325	1632	1533	100041	2442.07
AAC74326	921	822	7647	348.13
AAC74327	909	810	12357	570.888
AAT48129	1014	915	15134	618.95
AAC74329	1005	906	12924	533.816
AAC74330	330	231	1599	259.035
AAC74331	1461	1362	2004	55.0609
ABP93442	174	75	159	79.3338
AAC74332	1254	1155	729	23.6194
AAC74333	297	198	679	128.33
AAC74334	720	621	1375	82.8579
AAC74335	399	300	640	79.8328
AAC74336	540	441	1739	147.565
AAC74337	744	645	1237	71.7683
AAC74338	639	540	46	3.18777
AAC74339	507	408	112	10.2726
AAC74340	501	402	108	10.0536
AAC74341	180	81	46	21.2518
AAC74342	807	708	1415	74.7904
AAC74343	1194	1095	1670	57.0722
AAC74344	1362	1263	1633	48.3844
AAC74345	1596	1497	447	11.174
AAC74346	1563	1464	219	5.59791
AAC74347	45	2.27346	0	0
AAC74348	882	783	1246	59.5496
AAC74349	621	522	1153	82.6573
AAC74350	1896	1797	766	15.9516
AAC74351	876	777	4411	212.441
AAC74352	591	492	978	74.3869
AAC74353	759	660	745	42.2411
AAC74354	1050	951	2877	113.209
AAC74355	252	153	1099	268.8
AAC74356	2598	2499	14158	212.011
AAC74357	975	876	7115	303.944
ABD18655	165	66	336	190.51
ABD18656	168	69	408	221.276
AAC74358	2676	2577	3681	53.4532
AAC74359	591	492	1413	107.473
AAC74360	765	666	391	21.9698
AAC74361	309	210	825	147.014
AAC74362	1170	1071	1924	67.2261
AAC74363	738	639	1383	80.9923
AAC74364	327	228	381	62.5335
AAC74365	219	120	161	50.2073
AAC74366	750	651	859	49.3781
ABP93443	174	75	285	142.202
AAC74367	1986	1887	486	9.638
ACO59991	105	10.839	13	44.8826
AAC74368	1935	1836	3736	76.1477
AAC74369	1128	1029	1016	36.9488
AAC74370	789	690	9153	496.406
AAC74371	354	255	210	30.8178
AAC74372	807	708	609	32.1889
AAC74373	993	894	800	33.4869
AAC74374	891	792	397	18.7581
AAC74375	966	867	438	18.905
AAC74376	1644	1545	1253	30.3491
AAC74377	246	147	448	114.047
AAC74378	1386	1287	945	27.4774
AAC74379	1419	1320	5608	158.985
AAC74380	765	666	1311	73.6633
AAC74381	558	459	2210	180.178
AAC74382	1488	1389	597	16.084
AAC74383	1281	1182	162	5.12885
AAC74384	1266	1167	367	11.7684
AAC74385	978	879	184	7.83342
AAC74386	669	570	972	63.8137
AAC74387	225	126	68	20.1958
AAC74388	360	261	140	20.0729
AAC74389	222	123	42	12.7781
AAC74390	315	216	453	78.4815
AAC74391	1680	1581	22	0.520731
AAC74392	1293	1194	12	0.376097
AAC74393	882	783	12	0.573511
AAC74394	843	744	40	2.01192
AAC74395	1053	954	8	0.313808
AAC74396	789	690	75	4.06757
AAC74397	1056	957	36	1.40771
AAC74398	2268	2169	213	3.67488
AAC74399	660	561	22	1.46751
AAC74401	906	807	15	0.695569
AAC74402	999	900	312	12.9728
AAC74403	1398	1299	243	7.00035
AAC74404	1062	963	128	4.97401
AAC74405	1542	1443	2253	58.4275
AAC74406	507	408	2260	207.286
AAC74407	966	867	1014	43.7665
AAC74408	729	630	694	41.2232
AAC74409	921	822	74	3.36886
AAC74410	900	801	464	21.6774
AAC74411	1614	1515	1079	26.6521
AAC74412	1032	933	298	11.9525
AAC74413	1017	918	3702.79	150.942
AAC74414	258	159	2305	542.496
AAC74415	951	852	3230	141.868
AAC74416	753	654	5543	317.168
AAC74417	516	417	140	12.5636
AAC74418	1527	1428	225	5.89626
AAC74419	1446	1347	133	3.69493
AAC74420	1311	1212	107	3.30372
AAC74421	909	810	295	13.6289
AAC74422	564	465	221	17.7853
AAC74423	1233	1134	223	7.35893
AAC74424	984	885	368	15.5606
AAC74425	1374	1275	2328	68.3275
AAC74426	936	837	4056	181.341
AAC74427	1236	1137	526	17.312
AAC74428	216	117	12	3.83811
AAC74429	210	111	0	0
AAC74430	195	96	0	0
AAC74431	810	711	199	10.4738
AAC74432	2601	2502	390	5.83311
AAC74433	276	177	66	13.9538
ABD18659	171	72	4	2.07898
AAC74434	222	123	4	1.21696
AAC74435	489	390	157	15.0646
AAC74436	156	57	47	30.8564
AAC74437	135	36.0073	154	160.049
AAC74438	477	378	1782	176.416
AAC74439	297	198	61	11.5289
AAC74440	423	324	72	8.31592
AAC74441	858	759	180	8.87469
AAC74442	747	648	89	5.1397
ABD18660	186	87	0	0
AAC74445	1458	1359	485	13.355
AAC74447	264	165	137	31.0713
AAC74452	981	882	335.831	14.2487
AAC74454	3363	3264	252	2.88917
AAC74455	576	477	314.178	24.6479
AAC74456	591	492	1007.32	76.6172
AAC74457	234	135	200.73	55.6418
AAC74458	435	336	744	82.8622
AAC74459	1134	1035	163	5.89345
AAC74460	3525	3426	3735	40.7968
ABD18661	267	168	841	187.331
AAC74461	423	324	678	78.3082
AAC74462	990	891	471	19.7818
AAC74463	2640	2541	705	10.3826
AAC74464	186	87	50	21.5067
AAC74465	327	228	31	5.08803
AAC74466	906	807	665	30.8369
AAC74467	1500	1401	361	9.64254
AAC74468	2274	2175	198	3.40666
AAC74469	2046	1947	88	1.69137
AAC74470	930	831	14	0.630448
AAC74471	288	189	0	0
AAC74472	747	648	2	0.115499
AAC74473	498	399	37	3.47018
AAC74474	1071	972	59	2.27148
AAC74475	768	669	38	2.12559
AAC74476	789	690	54	2.92865
AAC74477	1428	1329	286	8.05311
AAC74478	423	324	20	2.30998
AAC74479	1206	1107	532	17.984
AAC74480	1314	1215	407	12.5355
AAC74481	951	852	340	14.9335
AAC74482	591	492	259	19.6996
ACO59992	66	3.13016	0	0
AAC74484	906	807	1991	92.325
AAC74485	366	267	872	122.216
AAC74486	1152	1053	461.137	16.3879
AAC74488	861	762	311	15.2731
AAC74489	2307	2208	171	2.89814
AAC74490	606	507	12	0.885719
AAC74491	897	798	0	0
AAC74492	1758	1659	149	3.36095
AAC74493	1293	1194	108	3.38487
AAC74494	606	507	89	6.56908
AAC74495	3903	3804	1682	16.5466
AAC74496	801	702	878	46.8037
AAC74497	1440	1341	13872	387.109
AAC74500	531	432	1308	113.304
AAC74501	174	75	214	106.776
AAT48130	150	51	301.204	221.01
AAC74502	168	69	792.796	429.967
AAC74503	1641	1542	265	6.43108
AAC74504	924	825	802	36.3784
AAC74505	1344	1245	623	18.7258
AAC74506	1656	1557	2203	52.9479
AAC74508	225	126	59	17.5228
AAC74509	540	441	225	19.0927
AAC74510	981	882	229	9.71604
AAC74511	993	894	390	16.3249
AAC74512	594	495	564	42.638
AAC74513	669	570	851	55.8698
AAC74514	1149	1050	1405	50.0737
AAC74515	1176	1077	158	5.48989
AAC74516	537	438	132	11.2777
AAC74517	1962	1863	1772	35.5937
AAC74518	231	132	559	158.475
AAC74519	177	78	0	0
AAC74520	417	318	135	15.8865
AAC74521	1407	1308	607	17.3661
AAC74522	1146	1047	260	9.29286
AAC74523	1014	915	278	11.3696
AAC74524	942	843	288	12.7846
AAC74525	795	696	225	12.0975
AAC74526	1425	1326	691	19.501
ABP93444	96	7.33772	92	469.191
AAC74527	174	75	200	99.791
AAC74528	234	135	1143	316.836
AAC74529	450	351	488	52.0278
AAC74530	519	420	19	1.69288
AAC74531	1038	939	457	18.2127
AAC74532	666	567	317	20.9218
AAC74533	2103	2004	995	18.5801
AAC74534	1062	963	5000	194.297
AAC74535	1500	1401	763	20.3802
AAC74536	618	519	182	13.1228
AAC74537	213	114	0	0
AAC74539	483	384	83	8.08853
AAC74542	1137	1038	110.763	3.99317
AAC74543	234	135	99	27.4425
AAC74544	570	471	168	13.3478
AAC74545	846	747	218	10.9209
AAC74546	894	795	781	36.7626
AAC74547	681	582	87	5.59395
AAC74548	696	597	19	1.19097
AAC74549	1545	1446	145	3.75251
AAC74550	3741	3642	206	2.11665
AAD13433	1389	1290	160	4.64144
AAD13437	882	783	357	17.062
AAD13438	3048	2949	131.038	1.66281
AAD13439	885	786	16	0.761763
AAD13440	654	555	115	7.75403
AAD13441	285	186	303	60.961
AAC74551	1011	912	1613	66.1854
AAC74552	1698	1599	3913	91.5765
AAC74553	138	39.0024	1018	976.74
AAC74554	216	117	72	23.0287
AAC74555	432	333	673	75.6299
AAC74556	927	828	192	8.67748
AAC74557	987	888	214	9.01827
AAC74558	897	798	132	6.19004
AAC74559	1023	924	312	12.6359
AAC74560	1551	1452	416	10.7213
AAC74561	582	483	101	7.82522
AAC74562	2400	2301	364	5.9198
AAC74563	1383	1284	554	16.1461
AAC74564	1320	1221	482	14.7725
AAC74565	1536	1437	290	7.55203
AAC74566	1401	1302	437.851	12.5846
AAC74567	2796	2697	359	4.98122
AAC74568	2373	2274	104	1.71145
AAC74569	1686	1587	98	2.31085
AAC74570	1158	1059	40	1.41347
AAC74571	1683	1584	295	6.9693
AAC74572	762	663	34	1.91906
AAC74573	198	99	0	0
AAC74574	2280	2181	195	3.34581
AAC74575	915	816	0	0
AAC74576	504	405	10	0.923991
AAC74577	531	432	20	1.73248
AAC74580	1323	1224	267	8.16305
AAC74581	267	168	26	5.79144
AAC74584	1593	1494	233	5.83617
AAC74585	954	855	31	1.35681
AAC74586	1536	1437	50	1.30207
AAC74587	1029	930	36	1.44858
AAC74588	993	894	108	4.52073
AAC74589	1023	924	46	1.86298
AAC74590	876	777	56	2.69705
AAC74591	291	192	23	4.4828
AAC74592	759	660	292	16.5562
AAC74593	915	816	477	21.8751
AAT48131	1452	1353	498	13.7738
AAC74595	948	849	968	42.6668
AAC74596	360	261	738	105.813
AAC74597	927	828	1058	47.8165
AAC74598	1389	1290	337	9.77604
AAC74599	882	783	204	9.74969
AAC74600	1116	1017	92	3.38524
AAC74601	1191	1092	245	8.39588
AAC74602	666	567	643	42.4376
AAC74603	435	336	349	38.8695
AAC74604	384	285	682	89.5493
AAC74605	219	120	243	75.7788
AAC74606	900	801	481	22.4717
AAC74607	1188	1089	484	16.6318
ABP93445	96	7.33772	20	101.998
AAC74608	891	792	2080	98.279
AAC74609	393	294	164	20.8746
AAC74610	519	420	320	28.5117
AAC74611	2046	1947	1815	34.8846
AAC74612	747	648	1705	98.4628
AAC74613	687	588	2174	138.358
AAC74614	204	105	398	141.846
AAC74615	1461	1362	126	3.46191
AAC74617	234	135	1727.27	478.794
AAC74618	591	492	901.677	68.5817
AAC74619	576	477	226.24	17.749
AAC74620	963	864	80	3.46496
ABD18667	234	135	11	3.04917
AAC74622	411	312	66	7.91611
AAC74623	174	75	1760	878.161
AAC74624	156	57	262	172.008
AAC74625	213	114	2562	841.002
AAC74626	498	399	315.253	29.5671
ACO59993	255	156	18.7471	4.49709
AAC74627	534	435	162	13.9363
AAC74628	312	213	89	15.6363
AAC74629	216	117	64	20.4699
AAC74630	216	117	12432.1	3976.33
AAC74631	213	114	1465	480.901
AAC74632	753	654	154	8.81182
AAC74633	1050	951	71	2.79383
AAC74634	252	153	0	0
AAC74635	156	57	185	121.456
AAC74636	288	189	197	39.0056
AAC74637	240	141	191	50.6917
AAC74638	306	207	87	15.7279
AAC74639	333	234	156	24.9477
AAC74642	231	132	0	0
AAC74643	408	309	2221	268.975
AAC74644	156	57	29	19.0391
AAC74645	129	30.0513	8	9.96205
AAC74646	219	120	65	20.27
AAC74647	189	90	21	8.73171
AAC74648	192	93	29	11.6691
AAC74652	1020	921	307	12.4739
AAC74653	1215	1116	183	6.13634
AAC74654	327	228	105	17.2336
AAC74655	342	243	457	70.3773
AAC74656	561	462	721	58.4004
AAC74657	711	612	437	26.721
AAC74658	306	207	340	61.4655
AAC74659	2427	2328	494	7.94084
AAC74660	2424	2325	235	3.7824
AAC74661	618	519	12	0.86524
AAC74662	855	756	183	9.05841
AAC74663	615	516	537	38.9446
AAC74664	1257	1158	263	8.49904
AAC74665	696	597	397	24.8851
AAC74666	1221	1122	666	22.2128
AAC74667	894	795	95	4.47177
AAC74668	1254	1155	218	7.06313
AAC74669	309	210	192	34.2141
ABP93446	84	4.82681	0	0
AAC74670	822	723	670	34.6784
AAC74671	330	231	140	22.6798
AAC74672	366	267	488	68.3961
AAC74673	1035	936	392	15.6723
AAC74674	1389	1290	4080	118.357
AAC74675	1533	1434	4555	118.867
AAC74676	945	846	2660	117.661
AAC74677	1383	1284	823	23.986
AAC74678	723	624	1114	66.8072
AAC74679	336	237	512	80.8433
AAC74680	720	621	869	52.3662
AAC74681	1302	1203	756	23.5168
AAC74682	930	831	821	36.9713
AAC74683	1404	1305	1641	47.0566
AAC74684	1647	1548	7950	192.185
AAC74685	1176	1077	2764	96.0384
AAC74686	1509	1410	4501	119.457
AAC74687	1266	1167	221	7.0867
AAC74688	1374	1275	886	26.0044
AAC74689	1812	1713	1640	35.8269
AAC74690	591	492	1230	93.5541
AAC74691	768	669	321	17.9557
AAC74692	1029	930	717	28.8509
AAC74693	1593	1494	896	22.443
AAC74694	1173	1074	526	18.3275
AAC74695	1002	903	3699	153.292
AAC74696	1041	942	582	23.1204
AAT48132	126	27.1193	0	0
AAC74697	216	117	1640	524.542
AAC74698	441	342	3146	344.235
AAC74699	582	483	1347	104.362
AAC74700	579	480	947	73.8297
AAC74701	2223	2124	5381	94.805
AAC74702	1059	960	2272	88.5645
AAC74703	621	522	1518	108.824
AAC74704	696	597	737	46.1972
AAC74705	636	537	1151	80.2091
AAC74706	1503	1404	1708	45.5243
AAC74707	606	507	764	56.3908
AAC74708	864	765	1965	96.1222
AAC74709	1275	1176	4987	158.692
AAC74710	657	558	796	53.3828
AAC74711	330	231	506	81.9712
AAC74712	1110	1011	671	24.8367
AAT48133	468	369	2552	258.808
AAC74714	435	336	6812	758.679
AAC74715	237	138	191	51.7937
AAC74716	858	759	179	8.82539
AAC74717	2013	1914	774	15.1329
AAC74718	522	423	653	57.7691
AAT48134	897	798	1005	47.1287
AAC74720	240	141	54	14.3317
AAC74721	600	501	188	14.0424
AAC74722	1098	999	2355	88.2161
AAC74723	408	309	1569	190.015
AAC74724	648	549	756	51.5314
AAC74725	4617	4518	2051	16.988
AAC74726	348	249	2735	411.037
AAC74727	816	717	507	26.4613
AAC74728	582	483	2267	175.641
AAC74729	1170	1071	670	23.4104
ABP93447	90	5.86172	24	153.218
AAC74730	1026	927	1509	60.9161
AAC74731	933	834	517	23.1978
AAT48135	1212	1113	656	22.0562
AAC74733	1149	1050	1325	47.2225
AAC74734	642	543	1400	96.483
AAT48136	1374	1275	1144	33.5767
AAC74736	1257	1158	1823	58.9116
AAC74737	306	207	1706	308.412
AAC74738	1605	1506	482	11.9769
AAC74739	813	714	130	6.81346
AAC74740	786	687	130	7.08124
AAC74741	669	570	0	0
AAC74742	648	549	61	4.15796
